packet_size,flow_duration,comm_interval,destination_port,protocol,num_packets,src_ip,dst_ip,packet_loss,latency,intent
608.2855228157212,253.06224812988808,1.1655556836590857,443,ICMP,75,192.168.222.222,10.0.198.11,0.04286304002487762,48.94648021042298,Data_Exfiltration
309.5002103909186,19.79248680618401,1.0987155192109055,21,UDP,72,192.168.191.33,10.0.216.164,0.19003984325152534,92.47336292878792,Data_Exfiltration
600.3260195819328,121.9995958036317,1.6903649928518343,53,HTTPS,56,192.168.106.129,10.0.225.225,0.1254057417061235,187.19797228633195,Credential_Harvesting
600.7916911721746,114.15104446963426,0.13493709908292972,443,UDP,41,192.168.97.228,10.0.246.146,0.011533430293365466,160.49279245843252,Data_Exfiltration
557.6303108008844,89.0161104036175,3.4403225034058895,3389,ICMP,50,192.168.241.64,10.0.191.5,0.011889319622110107,159.2972971337438,Command_Execution
350.8357217300312,273.96752794043573,1.4164721446763553,443,HTTP,45,192.168.128.223,10.0.31.16,0.18788718354128908,155.03271276202292,Data_Exfiltration
537.4322284397116,226.52387608743305,4.094397838234489,80,TCP,9,192.168.37.206,10.0.194.9,0.14201938634081615,118.19266707401066,System_Reconnaissance
322.5415722898416,23.85733343662194,1.8599459877405715,80,UDP,70,192.168.126.70,10.0.2.37,0.020686053229250614,190.7717086205545,Persistence
462.0855117355722,215.83279758331145,2.4517868179702327,443,HTTPS,9,192.168.135.104,10.0.84.187,0.12475174860742436,168.0107880821526,Data_Exfiltration
654.4119651432989,160.55324427299422,4.831875691145809,21,HTTPS,67,192.168.152.114,10.0.209.58,0.0838862969283212,93.65473848510058,Data_Exfiltration
619.5052890606113,270.75602884846586,1.2866434029316578,53,DNS,7,192.168.252.196,10.0.217.83,0.15774055582141033,151.085629659326,Persistence
502.277441381065,97.31895711776575,3.6341450774057242,80,HTTPS,12,192.168.55.121,10.0.106.136,0.0547425516717452,199.64042003542127,Persistence
353.7790136115737,174.37778988482697,3.8000771675965446,3389,DNS,30,192.168.217.123,10.0.52.75,0.07656937018668541,175.49008871656255,Credential_Harvesting
596.838156826129,152.72280604859088,1.1828909718658125,6660,TCP,78,192.168.3.92,10.0.205.77,0.033478266086183116,10.2323683637818,Persistence
502.90718565470377,149.4204673371437,2.554884499399759,80,HTTP,57,192.168.151.164,10.0.201.69,0.05049802525007607,150.19837465909427,System_Reconnaissance
151.95266026543652,139.55109285757771,1.8159894340335452,3389,DNS,80,192.168.185.119,10.0.210.232,0.037830570909332374,180.59751627164837,Credential_Harvesting
617.3944739474778,65.66069528202297,3.8823405926604373,6660,UDP,88,192.168.176.141,10.0.125.180,0.004860012433173089,72.27299502496464,Command_Execution
496.3650749195462,227.93442713525587,3.150168263242284,53,ICMP,33,192.168.61.214,10.0.206.34,0.009233231064784376,195.72345264532638,Lateral_Movement
680.3676871974608,138.14412965809015,2.432316968816681,6660,UDP,18,192.168.217.247,10.0.214.176,0.16712486238612068,86.24687947070264,Data_Exfiltration
335.7094221735793,287.7623011257687,3.9188799987338196,80,HTTP,9,192.168.235.152,10.0.97.152,0.160760794120128,90.02361649645873,Persistence
23.494428020599912,81.93848602186901,1.2522622930412437,6660,HTTPS,31,192.168.171.101,10.0.249.247,0.028144472161635847,40.56569762358458,Data_Exfiltration
541.8625787517777,206.40943268997714,3.79274721486336,21,ICMP,72,192.168.116.33,10.0.221.13,0.13357905057021977,28.352970511764937,Command_Execution
543.734551502296,282.511538493537,4.340334129254839,3389,UDP,33,192.168.78.24,10.0.249.50,0.14912885893845354,111.95318305267092,Lateral_Movement
246.3992558590322,200.7202052897473,4.405245824357105,80,ICMP,7,192.168.150.52,10.0.91.193,0.010254907976814233,124.52734877967524,Persistence
353.22506812000904,262.0255077471314,3.940000605796059,80,DNS,34,192.168.243.101,10.0.199.4,0.017708701520296445,79.71033820936599,Credential_Harvesting
913.2826615579852,249.10688312831678,2.099269418291517,443,HTTP,13,192.168.116.251,10.0.64.74,0.1126035391153611,125.25578698796677,Credential_Harvesting
454.1584078769295,111.23472606925614,4.910859311317352,21,UDP,5,192.168.123.215,10.0.232.227,0.07483009875208224,84.9874619823065,Persistence
609.6438464564324,182.03656228215146,1.9600088547299557,21,HTTPS,27,192.168.6.147,10.0.247.167,0.13987824680409464,174.95514708159908,Persistence
402.4010258947425,51.0970952443499,3.229264455601886,443,ICMP,71,192.168.76.90,10.0.251.191,0.11153766621993311,191.22639744184175,Command_Execution
186.4545651720265,162.98013539520187,0.8892634725403965,6660,HTTPS,36,192.168.157.123,10.0.186.249,0.006204321541195124,122.77273478350344,Lateral_Movement
474.46126298061415,72.97448168522948,4.904199603318324,3389,ICMP,92,192.168.252.64,10.0.16.219,0.1367357089602837,170.03215177137983,Persistence
460.15931595708423,224.40236041097145,3.54953101713685,22,UDP,10,192.168.142.81,10.0.84.190,0.040783599303515695,172.21088475614232,Credential_Harvesting
440.0182641997443,160.77723445817676,3.791549971707205,53,HTTP,81,192.168.158.71,10.0.138.109,0.06251996907073201,145.6149111552248,Lateral_Movement
482.80387467404114,126.31207197633984,0.4223058467146086,21,TCP,53,192.168.149.65,10.0.62.161,0.1472778652941037,46.480358945369645,Persistence
539.6402407468455,84.29514336925838,3.840747289681292,22,UDP,19,192.168.113.102,10.0.199.170,0.15425068013324233,39.4382356074137,Lateral_Movement
477.482457311929,299.6160521431796,3.8961448031809467,3389,HTTPS,62,192.168.4.174,10.0.44.174,0.06916291795442857,184.70200628080002,Command_Execution
310.39907480789543,26.15460366105514,3.3916863591749267,53,TCP,57,192.168.136.146,10.0.86.235,0.017845438269941585,60.36164859327639,System_Reconnaissance
572.9277187342908,17.850400768863906,1.530357107572684,21,HTTP,34,192.168.244.60,10.0.81.201,0.15393456770215455,56.80286097901515,Persistence
207.59423670163653,69.09093314569004,2.4994812065883196,80,HTTPS,80,192.168.45.72,10.0.122.104,0.17404203733175821,41.5644602031301,Persistence
192.44638140736998,291.4663752952068,0.6411284194127107,21,HTTP,44,192.168.95.31,10.0.202.228,0.1928624288977534,110.21626905919425,Lateral_Movement
610.8770742052352,293.8752596543954,2.410776625649848,53,ICMP,63,192.168.156.120,10.0.223.159,0.06356538222946198,138.62952281192574,Persistence
576.0530408203035,198.20368175778012,1.2947368777419839,6660,UDP,67,192.168.240.64,10.0.133.120,0.0247704170459651,138.47067925923537,Lateral_Movement
491.3906952388946,264.6314668258894,1.8105752338210022,22,HTTP,52,192.168.165.67,10.0.146.134,0.18753212678979783,59.600012934017776,System_Reconnaissance
290.68272428673924,68.11871059803464,0.8967420011781232,6660,HTTPS,96,192.168.109.207,10.0.106.178,0.07995313813718813,28.009228660662224,Lateral_Movement
393.8133588988887,291.752417782104,1.2272664019597956,80,UDP,72,192.168.68.35,10.0.127.28,0.01870679258309074,68.93980428669883,Persistence
460.5879878470244,47.12153079117157,0.4751863449185696,53,HTTPS,11,192.168.251.98,10.0.107.24,0.09975619147900901,105.65260878672318,Credential_Harvesting
260.61590471388297,34.83193051358919,4.607516695540914,3389,HTTPS,51,192.168.254.36,10.0.197.28,0.0381049058053079,126.36359912712571,Command_Execution
389.1457012965151,38.10240407794551,2.6990123710794767,6660,TCP,47,192.168.185.198,10.0.186.195,0.07105573677752589,61.41406946456714,Lateral_Movement
597.849550726502,174.07273736540657,2.0440356591874247,53,DNS,20,192.168.132.49,10.0.146.4,0.06407005559090995,44.80009817337963,Credential_Harvesting
714.0958046433825,235.38744821182544,2.7216431425670415,21,HTTP,26,192.168.222.167,10.0.104.177,0.1974573734895472,169.89938406011527,Lateral_Movement
437.0847871012174,113.16681747301676,3.178636819559608,3389,HTTP,67,192.168.18.60,10.0.128.128,0.12790264970217533,173.00592703002204,Credential_Harvesting
613.4732531474148,293.47931639690734,4.61720608750981,443,TCP,50,192.168.86.138,10.0.106.160,0.0983605360944899,63.19169391565144,Persistence
212.8909894118799,133.1539407449072,0.9755954662029354,443,ICMP,49,192.168.113.221,10.0.96.127,0.10275048034111592,116.4214406641208,Command_Execution
598.9176861670417,49.3823224780988,1.5482072433125664,6660,HTTP,45,192.168.23.68,10.0.211.93,0.12081773754621489,93.56702780764009,Credential_Harvesting
379.40773779087783,142.46019071491034,4.881367748086162,80,TCP,29,192.168.59.211,10.0.225.66,0.17455090358944042,36.973768602039996,Data_Exfiltration
546.1018425061955,205.31596379961977,1.9188456345777698,53,HTTP,54,192.168.90.7,10.0.58.11,0.029196457496169906,188.7113833813277,Lateral_Movement
462.83713726404363,250.50660524879171,0.21055208871090542,22,HTTP,71,192.168.13.131,10.0.111.247,0.11992660846961489,11.858757800828702,Credential_Harvesting
698.0621014675751,140.3366455371949,0.8234531139220782,80,HTTPS,56,192.168.168.11,10.0.225.233,0.06443658084943404,45.639510359591334,Command_Execution
368.83465274901226,180.1140136845044,0.2290596385679049,3389,TCP,90,192.168.208.212,10.0.104.65,0.11428044176504062,75.65733511882226,Command_Execution
594.1409446342747,83.86669008686174,4.95062339786157,6660,ICMP,35,192.168.51.215,10.0.128.234,0.1035461890636404,172.72763848468915,Command_Execution
458.07388050552,195.54537528962663,1.4664671600569932,80,HTTP,41,192.168.151.32,10.0.17.114,0.005986836043606725,159.84419547773314,System_Reconnaissance
476.2541782985504,295.8617234653514,4.625359508987508,6660,ICMP,26,192.168.169.42,10.0.80.66,0.11649292535830336,120.17797226758155,Credential_Harvesting
472.42191602611854,19.470803913399187,4.979842751222607,21,DNS,31,192.168.247.166,10.0.118.113,0.1418427726609348,142.0539815106915,Credential_Harvesting
373.14903432588306,266.5265478580245,3.03922198360126,3389,TCP,6,192.168.195.244,10.0.132.160,0.04919993363419033,74.77320351607591,Persistence
497.88515511399925,170.87333831641922,0.26266194382125263,22,TCP,26,192.168.200.102,10.0.71.157,0.02137373195100838,188.70289378155832,Data_Exfiltration
490.6027666817268,79.36910457087848,0.4997989888959421,53,TCP,57,192.168.121.232,10.0.61.188,0.042328891244971106,15.089584826469233,System_Reconnaissance
536.1860372610093,286.6924644527311,2.4597863700286013,3389,HTTPS,21,192.168.78.72,10.0.201.58,0.12728257231547987,29.17644855199055,Credential_Harvesting
512.6757718539294,147.58951940237517,2.0902428632662815,53,TCP,60,192.168.203.106,10.0.227.244,0.09375855435394181,185.85522813015191,System_Reconnaissance
619.6991824418354,102.84862424364876,3.0702687983306616,53,HTTPS,88,192.168.250.119,10.0.53.5,0.17306094569656108,189.5598090000301,Persistence
638.5262924071053,58.54180033989814,2.2503542675856836,80,DNS,92,192.168.170.171,10.0.114.61,0.05699768372378904,103.20849070710233,Lateral_Movement
342.4065017258298,77.11340202571532,4.676976561430274,21,UDP,35,192.168.33.79,10.0.21.186,0.07301958387765065,119.5275492273341,Data_Exfiltration
630.3158750886157,250.69046726947556,2.7202246055262047,80,HTTPS,47,192.168.165.78,10.0.209.231,0.10561002445214572,181.48219246188734,System_Reconnaissance
322.04953593352184,186.25095274856392,3.499257701165967,443,HTTP,76,192.168.119.218,10.0.14.96,0.09200336973580128,172.15252724774228,Command_Execution
588.1783832206603,274.40745774905326,4.492777835948233,443,TCP,57,192.168.57.192,10.0.79.213,0.10955225797654732,173.7708571723266,Data_Exfiltration
592.9608177054303,73.43069338654682,0.8196721915827162,53,UDP,9,192.168.192.188,10.0.182.78,0.06241766814813741,80.63926435417584,Lateral_Movement
213.30246625062438,40.73587928542594,1.2256998051807901,21,HTTPS,6,192.168.52.72,10.0.41.16,0.033334215269009794,167.80408922301228,Credential_Harvesting
513.9468869794115,6.795821637799051,0.6258614363226738,3389,ICMP,63,192.168.241.68,10.0.51.1,0.16066312980847505,23.169014215496304,Credential_Harvesting
429.72558299595266,154.81930109671816,0.7842281562265702,53,ICMP,8,192.168.100.82,10.0.40.18,0.007859051116242743,102.52325018109983,System_Reconnaissance
386.1852113096937,299.5005444626865,2.6116614379777428,3389,HTTP,38,192.168.155.59,10.0.34.218,0.07394107549834095,55.107318396385736,Persistence
702.6278496048508,210.0147543014985,1.6737783689405739,53,UDP,71,192.168.19.3,10.0.189.100,0.017480376190163318,16.801579144427826,Credential_Harvesting
401.94812890438715,95.97640462971809,2.173546913681099,80,DNS,88,192.168.201.39,10.0.149.129,0.14726568526100986,127.27006307546681,Credential_Harvesting
379.0434606322925,263.67328199272066,4.914200175790903,53,HTTPS,77,192.168.66.73,10.0.155.179,0.07310262892031981,24.474179662862458,Data_Exfiltration
511.35424100076403,235.60806846644812,0.8678513042001458,53,ICMP,10,192.168.184.134,10.0.139.120,0.0060099405847394045,32.83025491964669,Lateral_Movement
602.8384619447625,9.54747399257908,2.7499791469105705,21,ICMP,62,192.168.230.28,10.0.102.115,0.015175071954662833,25.53156728123409,Command_Execution
478.75271209848097,245.9738417596016,0.5844686597628898,21,HTTPS,51,192.168.176.98,10.0.14.92,0.03971972315678274,195.25903499033404,Command_Execution
674.9555818503878,93.65539338535632,1.6606319349930054,6660,ICMP,9,192.168.93.176,10.0.183.155,0.15738310642725026,17.45535108908536,Persistence
579.6463492946136,49.15367205216232,2.6848770260055335,3389,DNS,65,192.168.195.182,10.0.150.21,0.15983768101647045,61.25372642910451,Lateral_Movement
173.26830204028545,71.767597722437,4.738495555230155,21,ICMP,60,192.168.126.16,10.0.120.152,0.19932251105680632,133.87971109041445,Data_Exfiltration
420.57995547394876,143.231042290666,2.0170182842890667,53,HTTPS,39,192.168.236.35,10.0.19.24,0.04818465676338022,166.44281051494463,Command_Execution
415.72368509724515,130.33603848506326,0.41804281145188216,21,TCP,99,192.168.75.107,10.0.26.153,0.012087410604721117,125.55866961645556,Persistence
571.9041430144133,90.2217533153969,2.001991095005553,21,ICMP,17,192.168.87.158,10.0.45.108,0.056626165538756906,195.5353337072778,Credential_Harvesting
106.27744154388324,55.804405051074646,0.8141317617824909,22,HTTPS,30,192.168.176.69,10.0.157.202,0.035763999496897195,74.16455967547842,Credential_Harvesting
882.3514563076583,229.85808294443993,1.226949105128082,22,TCP,90,192.168.116.8,10.0.243.139,0.14207759978307963,99.68104353081308,System_Reconnaissance
579.6539142341315,297.08238620180055,3.128644053508453,443,ICMP,68,192.168.107.107,10.0.24.24,0.1938480775546936,166.0472728247508,Data_Exfiltration
522.3315205876537,234.44851622380867,0.4303769443980403,80,ICMP,83,192.168.114.179,10.0.12.135,0.054605005361666195,139.52250465477894,Command_Execution
677.2351574628719,92.30140546310466,2.3771464056251834,6660,HTTPS,15,192.168.10.28,10.0.168.81,0.06572661655623378,50.6727419927309,System_Reconnaissance
851.5481079218937,77.21864361657934,3.086361771452746,6660,HTTP,66,192.168.164.60,10.0.99.70,0.07022323437007227,104.7468706226018,System_Reconnaissance
630.6119966882604,69.21143343945178,2.167106122600735,80,HTTP,84,192.168.10.142,10.0.204.79,0.17139075162013687,195.4322701816968,System_Reconnaissance
642.3219644707431,45.3250469742657,0.19371911805627878,21,UDP,51,192.168.102.63,10.0.224.23,0.11560376814718265,173.9744033766375,Credential_Harvesting
519.6035036696574,167.64251215922886,4.929044848824041,443,HTTP,74,192.168.229.175,10.0.199.123,0.1947952792207411,46.44264553814915,Persistence
478.77113699495777,183.59310972623652,1.8988672599686232,443,DNS,79,192.168.197.247,10.0.38.159,0.12543243489571385,44.159320552215036,Persistence
428.63068339926485,213.1232848956255,3.9150282159730083,3389,UDP,62,192.168.56.134,10.0.29.172,0.14117644078164387,167.39495830033064,Command_Execution
376.0832012428187,205.66294442543204,1.695667811718521,6660,HTTP,14,192.168.222.147,10.0.156.76,0.01783344084369718,47.789955271662805,System_Reconnaissance
396.9478850450754,91.23832682859783,2.4275821092677528,22,TCP,20,192.168.180.190,10.0.219.68,0.190336071248848,96.02998469594758,Data_Exfiltration
297.4166053485525,102.44174659206973,2.003471848793883,443,HTTPS,16,192.168.128.177,10.0.21.9,0.1256112981490266,44.34414047493808,Persistence
488.6192823972465,206.04678795548966,1.778442224597078,53,HTTP,75,192.168.78.139,10.0.49.98,0.10403613201392024,12.785943786506348,Lateral_Movement
247.29986341604197,108.08705403117035,0.20707174831811587,3389,TCP,95,192.168.46.69,10.0.37.21,0.0774807568139057,176.32669276535424,Persistence
528.6374786215566,67.72384093769735,1.8641025954870674,6660,UDP,92,192.168.45.95,10.0.188.23,0.015410002484495334,158.01084401308665,Data_Exfiltration
494.5504087936487,115.42916534053818,4.458500952957697,21,HTTPS,54,192.168.108.58,10.0.216.138,0.026669401034073916,99.41180156490815,System_Reconnaissance
522.0402947580031,85.2648264855034,3.48292735910905,53,HTTP,19,192.168.160.216,10.0.230.70,0.002339039385228059,40.32001000327995,Persistence
421.68026449700113,31.052252759480453,0.8125720095676552,80,UDP,63,192.168.115.10,10.0.149.101,0.19973849693337017,163.2193645592063,System_Reconnaissance
961.5290555270756,249.8909761716128,2.9966595226514223,6660,HTTP,74,192.168.141.111,10.0.29.59,0.1572579244848485,78.27978242692656,Credential_Harvesting
704.0173850270469,256.6678598013257,4.47193121374947,22,UDP,66,192.168.244.13,10.0.168.21,0.15949038881564565,135.77034061930374,Data_Exfiltration
313.31862498729157,69.82633854922945,3.530166800727792,53,HTTP,87,192.168.36.86,10.0.86.99,0.14601804762768936,70.17194430104378,Credential_Harvesting
534.9302131140347,24.107798859934515,0.828553522547814,21,TCP,76,192.168.128.201,10.0.63.46,0.09682120841791507,92.13454993939865,Credential_Harvesting
408.79907855940144,222.95409401859794,4.3523792339990335,53,DNS,66,192.168.122.147,10.0.133.15,0.017639438423118037,111.73964756112132,Command_Execution
347.8280409938879,67.40094462970704,1.5775656651154406,53,TCP,54,192.168.244.118,10.0.254.105,0.014453808279827764,154.78309181519032,System_Reconnaissance
298.98918933140976,121.06346938387377,2.324973107130475,443,HTTPS,81,192.168.246.135,10.0.111.83,0.1832748473971176,168.09303169805872,System_Reconnaissance
564.8325036138881,23.91989941002806,2.6780995224768174,22,HTTP,58,192.168.15.81,10.0.80.168,6.289039076932124e-05,94.27388190244824,System_Reconnaissance
397.7929647395639,71.74952750373838,4.2674823614531565,80,DNS,58,192.168.46.206,10.0.111.107,0.139820571784177,54.27762514578946,System_Reconnaissance
645.1739036037807,238.90617210724255,4.6648767262235395,21,DNS,32,192.168.233.48,10.0.87.4,0.12571568310592163,39.193372410824395,Data_Exfiltration
649.0673321795658,242.29695183998456,4.655299101173725,3389,HTTPS,55,192.168.66.206,10.0.213.152,0.10024506902866248,74.74209553814262,Credential_Harvesting
706.0871577817175,66.09002334187457,0.13897548826484915,3389,HTTPS,78,192.168.4.3,10.0.42.119,0.19499011740743916,162.33886237211374,Command_Execution
372.14198508888444,104.09458430647341,4.61725357936874,21,DNS,37,192.168.3.203,10.0.26.106,0.039625670992398665,62.05654680918305,Command_Execution
571.3048416038015,44.600333632654355,0.3664961334077045,80,HTTPS,5,192.168.69.240,10.0.194.104,0.15705729017486822,19.028793567937793,Credential_Harvesting
594.8681324963451,26.8809259340521,1.4022909184054335,21,HTTPS,89,192.168.247.93,10.0.8.73,0.13496783834322099,117.212456532689,Credential_Harvesting
428.8732737344053,297.6906557622808,2.6234404881663815,443,HTTP,73,192.168.28.23,10.0.194.78,0.19488635944623045,16.386589099920066,Lateral_Movement
384.2342063910687,198.40021561722756,2.451635876121531,3389,TCP,5,192.168.30.62,10.0.148.66,0.18681436523847253,178.13577674958557,Data_Exfiltration
741.428099866396,164.91847021350404,3.063077990048221,6660,ICMP,59,192.168.87.51,10.0.68.99,0.025714256035362527,138.83149111230574,Command_Execution
534.124381359808,230.82205761956337,2.4492865208113286,3389,UDP,89,192.168.41.214,10.0.183.78,0.06154329282271425,58.80061783255413,Data_Exfiltration
595.3951626067607,252.82276210787862,4.678440830238062,6660,DNS,93,192.168.64.43,10.0.85.240,0.17016002419096415,99.12738578456847,System_Reconnaissance
376.6885982258109,242.98085657319461,1.2786893562514765,53,UDP,88,192.168.204.91,10.0.79.39,0.04573210101668648,150.4511976521719,Command_Execution
317.1073300216709,9.8791375405136,1.442721000788581,443,DNS,49,192.168.58.59,10.0.50.20,0.07570790953994622,183.97992837586568,Persistence
414.5825338261834,60.108329966197054,4.611615884895976,3389,DNS,77,192.168.168.174,10.0.70.156,0.12519277333167783,176.14621472807445,Persistence
481.39679189150047,198.19706412476015,0.4760236173517556,443,TCP,84,192.168.62.177,10.0.117.112,0.112582785558136,23.210988856036984,Command_Execution
340.36699897739766,115.84900760216907,3.0868480273335686,443,DNS,96,192.168.116.207,10.0.171.194,0.12812131196127827,25.416847198460907,Lateral_Movement
498.52327870244255,294.83238206302656,3.440506165121493,80,DNS,44,192.168.111.23,10.0.28.119,0.142697632887475,123.56750403562022,Persistence
246.724221789725,201.29441382828495,2.5771544448057235,3389,TCP,65,192.168.172.233,10.0.98.206,0.1457539980826565,104.33425308408543,System_Reconnaissance
331.99288662951915,287.18192807511593,3.501736206233373,6660,HTTPS,40,192.168.172.19,10.0.73.151,0.14751151936437534,65.65804398440608,System_Reconnaissance
600.6366872415313,64.42671208550917,0.9464977654586383,22,ICMP,28,192.168.172.11,10.0.108.163,0.1983353560111908,195.47288694671863,Data_Exfiltration
590.5685780416841,259.8673232939318,4.277897940580545,6660,UDP,84,192.168.60.166,10.0.22.5,0.07131745432616106,151.79074331590022,Credential_Harvesting
441.21848519197005,99.79893021549148,0.7861258784024394,80,DNS,18,192.168.232.235,10.0.60.169,0.00883727234320406,140.5903151939649,Data_Exfiltration
347.33535363845704,296.921618430153,2.0639809771471738,80,TCP,92,192.168.3.144,10.0.157.163,0.06977240287581442,44.45264162749984,System_Reconnaissance
345.8894672710984,51.51815826157845,0.46876224641020847,443,DNS,79,192.168.224.230,10.0.114.98,0.18231518579296954,63.946868657444824,Data_Exfiltration
444.0097631088029,157.32024655730635,2.771534286205261,22,TCP,5,192.168.9.41,10.0.196.45,0.016677777128197135,124.9535499809959,System_Reconnaissance
596.6777737467937,238.88913748195097,3.3817544563856323,80,UDP,51,192.168.38.69,10.0.113.137,0.1293884434381357,161.1633282294995,Data_Exfiltration
639.2368537016487,132.6295317781906,4.711986011966924,22,HTTP,80,192.168.193.35,10.0.179.14,0.084632286520906,186.9014664028914,System_Reconnaissance
425.52023967770464,143.08479775535577,3.7227473598904046,3389,HTTPS,25,192.168.127.163,10.0.237.69,0.18431456685320113,142.56810717112347,Command_Execution
326.97613610228245,295.9749596741936,2.7514042906253406,443,HTTP,77,192.168.204.228,10.0.114.56,0.18571465154819733,89.54104009556235,Command_Execution
540.17654567995,130.46590433884023,4.669823384134635,80,TCP,43,192.168.213.48,10.0.111.91,0.15704891643251986,141.30479544811578,Data_Exfiltration
376.46975440612255,183.20126967672377,2.4443405064002954,22,DNS,7,192.168.107.8,10.0.11.158,0.019704058299118633,23.14331467031598,Credential_Harvesting
422.2621041708196,21.089199899169458,2.84990770018446,21,HTTPS,20,192.168.253.27,10.0.115.101,0.004942991492981497,124.01573309924603,Lateral_Movement
698.7914135655557,253.4519736620267,3.0208827855834697,6660,UDP,72,192.168.9.220,10.0.167.98,0.027318011579832116,179.9787250736472,System_Reconnaissance
624.0673142848652,196.20957444896533,2.108900656844178,80,ICMP,30,192.168.158.14,10.0.115.152,0.06436479938009838,131.019837873207,Lateral_Movement
523.6961468377177,124.18593034453,4.208565183772539,80,HTTPS,58,192.168.151.29,10.0.80.58,0.04828637183949509,11.432651663220666,Persistence
309.2121498330916,9.770014286583326,1.0073621003407898,80,DNS,17,192.168.26.214,10.0.30.152,0.07395183403244941,141.9586336835886,Persistence
531.7094851205989,179.54230207508365,2.8187267328208794,22,HTTP,65,192.168.143.115,10.0.67.29,0.028615405210543444,148.02438487878277,Credential_Harvesting
659.398593618129,8.734059402827846,3.638942955317251,53,TCP,24,192.168.73.218,10.0.42.204,0.15050062982279622,112.83353906270618,Data_Exfiltration
